stdntid,gkschid,Z,D,gkclasssize,g1classsize,gender,race,gkfreelunch,age_kentry,gkrepeat,gkspeced,gksurban,gktreadss,gktmathss,gkreadmath,g1treadss,g1tmathss,g1readmath
13439,264945,1,1,15,17,1,1,0,5.580555439,0,0,2,453,506,959,564,584,1148
13442,244774,1,1,17,17,0,0,1,5.199999809,0,0,1,419,500,919,497,507,1004
13443,244774,0,1,26,17,1,0,1,5.199999809,0,0,1,442,473,915,475,490,965
13444,205490,0,0,24,24,1,0,1,5.447222233,0,0,1,428,439,867,533,529,1062
13446,205490,0,0,24,24,1,0,1,5.449999809,0,0,1,434,473,907,604,592,1196
13449,130085,1,1,17,17,0,1,0,5.133333206,0,0,2,434,489,923,521,545,1066
13450,128076,1,1,13,15,0,1,0,5.452777863,0,0,2,397,449,846,524,529,1053
13451,205488,0,1,24,14,0,1,0,5.136111259,0,0,2,427,463,890,487,497,984
13454,244755,1,1,16,15,1,0,0,5.227777958,0,0,1,450,536,986,521,553,1074
13456,244831,0,0,22,24,0,0,1,5.230555534,0,0,2,NA,NA,NA,564,523,1087
13457,244796,1,1,12,17,0,0,1,5.230555534,0,0,1,456,478,934,480,500,980
13459,244708,1,1,16,15,0,0,1,5.233333111,0,0,1,461,459,920,505,472,977
13460,244801,0,0,24,25,0,0,0,5.233333111,0,0,2,425,520,945,457,510,967
13461,244839,0,0,21,26,0,0,0,5.236111164,0,0,2,428,536,964,483,502,985
13464,244764,0,0,21,16,0,0,1,5.233333111,0,0,1,422,468,890,494,512,1006
13468,169219,0,1,22,17,1,1,0,5.283333302,0,0,2,NA,NA,NA,629,567,1196
13472,180344,0,0,25,22,1,0,0,5.422222137,0,0,4,NA,NA,NA,519,486,1005
13475,161183,0,0,23,21,0,1,1,5.108333111,0,0,3,NA,489,NA,564,584,1148
13482,203452,1,1,17,17,0,1,1,5.133333206,0,0,3,NA,454,NA,507,526,1033
13485,205491,1,1,15,17,0,1,0,5.480555534,0,0,2,NA,459,NA,544,520,1064
13487,128076,0,0,23,21,1,1,0,5.147222042,0,0,2,436,454,890,487,495,982
13490,128079,0,0,24,20,1,1,0,5.161110878,0,1,3,422,444,866,527,542,1069
13491,128079,0,0,21,23,1,1,0,5.161110878,0,1,3,422,444,866,477,523,1000
13492,244723,0,0,26,21,1,0,1,5.238888741,0,0,1,416,463,879,505,488,993
13495,244806,0,0,26,23,1,0,1,5.241666794,0,0,1,440,444,884,477,515,992
13497,205490,1,1,15,17,0,0,1,5.169444561,0,0,1,398,429,827,436,446,882
13499,208501,0,0,22,24,1,1,0,5.088889122,0,0,3,437,528,965,544,562,1106
13500,208503,0,0,23,20,1,1,1,5.094444275,0,0,3,403,489,892,571,572,1143
13501,208501,1,1,15,20,1,1,0,5.099999905,0,0,3,453,576,1029,571,601,1172
13504,244755,0,0,22,23,1,0,1,5.24444437,0,0,1,425,463,888,NA,NA,NA
13505,208501,0,0,22,23,0,1,0,5.11944437,0,0,3,458,547,1005,553,557,1110
13506,208501,0,0,22,24,0,1,0,5.122222424,0,0,3,467,506,973,629,538,1167
13507,230612,0,0,23,20,1,1,0,5.122222424,0,0,3,467,559,1026,516,578,1094
13509,244723,1,1,17,15,0,0,1,5.24444437,0,0,1,434,520,954,527,578,1105
13510,208503,0,0,24,20,0,1,0,5.136111259,0,0,3,407,384,791,466,502,968
13511,221571,0,0,21,23,0,1,0,5.136111259,0,0,3,451,500,951,548,567,1115
13512,221571,1,1,16,14,0,1,1,5.144444466,0,0,3,431,602,1033,485,549,1034
13513,205492,0,0,23,29,1,0,1,5.508333206,0,0,2,433,478,911,512,484,996
13514,208503,0,0,24,20,1,1,0,5.088889122,0,0,3,397,500,897,516,529,1045
13515,208503,0,0,23,20,0,1,0,5.116666794,0,0,3,422,484,906,447,505,952
13521,244806,1,1,14,15,1,0,1,5.241666794,0,0,1,NA,NA,NA,512,518,1030
13524,244727,0,0,21,23,1,0,0,5.186110973,0,0,2,413,454,867,499,493,992
13526,212522,0,0,21,26,0,1,0,5.141666889,0,0,4,NA,454,NA,444,479,923
13527,212522,1,1,13,17,1,0,1,5.144444466,0,0,4,448,444,892,536,515,1051
13528,244774,0,0,22,26,1,0,1,5.238888741,0,0,1,405,434,839,414,441,855
13530,193423,1,1,16,15,0,0,0,5.091666698,0,0,3,580,536,1116,604,535,1139
13533,193422,0,0,20,25,1,1,0,5.166666508,0,0,3,427,459,886,488,505,993
13534,216536,1,1,17,14,1,1,1,5.116666794,0,0,3,447,489,936,579,572,1151
13535,205492,1,1,17,18,1,1,0,5.530555725,0,1,2,425,489,914,472,526,998
13537,170295,0,0,22,23,1,1,0,5.091666698,0,0,3,580,528,1108,651,601,1252
13540,244745,0,0,23,24,0,1,0,5.147222042,0,0,2,450,513,963,507,532,1039
13542,159171,0,0,27,23,0,0,1,5.099999905,0,0,3,437,484,921,564,567,1131
13545,244831,0,0,27,24,1,1,0,5.216666698,0,0,2,NA,484,NA,499,507,1006
13548,212522,0,0,23,26,1,1,1,5.544444561,0,0,4,428,478,906,482,507,989
13550,159171,1,1,16,16,0,1,1,5.949999809,0,0,3,460,484,944,604,578,1182
13551,244697,0,0,27,19,0,0,1,5.252777576,0,0,1,425,459,884,497,510,1007
13552,244780,0,0,23,25,1,0,1,5.252777576,0,0,1,431,559,990,501,500,1001
13553,205490,1,1,15,17,1,0,1,5.547222137,0,0,1,408,459,867,472,500,972
13559,161176,0,0,24,27,0,1,0,5.552777767,0,0,3,427,513,940,533,572,1105
13560,159171,1,1,17,16,1,1,0,5.963889122,0,0,3,453,602,1055,463,557,1020
13561,180344,0,0,24,22,0,1,0,5.133333206,0,0,4,495,484,979,629,653,1282
13564,180344,1,1,16,16,0,1,0,5.133333206,0,0,4,472,602,1074,629,612,1241
13567,170295,0,0,22,23,1,1,0,5.941666603,0,0,3,428,506,934,494,562,1056
13568,170295,0,0,22,23,0,1,0,5.138888836,0,0,3,NA,NA,NA,604,567,1171
13569,180344,0,0,24,20,1,1,0,5.141666889,0,0,4,434,463,897,571,529,1100
13570,159171,0,0,27,23,0,1,0,5.144444466,0,0,3,474,463,937,544,562,1106
13571,244774,0,1,26,17,1,0,1,5.263888836,0,0,1,424,478,902,533,538,1071
13572,215533,0,0,24,22,1,1,0,5.147222042,0,0,3,427,500,927,492,557,1049
13573,244746,1,1,16,15,1,0,1,5.263888836,0,0,1,480,506,986,533,612,1145
13574,215533,0,0,24,23,1,0,1,5.150000095,0,0,3,414,484,898,490,512,1002
13575,230612,0,0,23,23,1,1,0,5.150000095,0,0,3,448,513,961,590,557,1147
13577,159171,1,1,17,15,1,1,0,5.158333302,0,0,3,448,559,1007,492,538,1030
13578,215533,1,1,14,15,1,1,0,5.158333302,0,0,3,455,494,949,527,535,1062
13579,169280,0,0,22,25,1,1,0,5.163888931,0,0,2,455,494,949,536,612,1148
13581,244806,0,1,26,13,1,0,0,5.277777672,0,0,1,470,513,983,533,553,1086
13582,221571,0,0,21,22,1,1,0,5.102777958,0,0,3,407,439,846,451,474,925
13583,221574,0,0,19,21,1,1,0,5.113888741,0,0,3,416,468,884,492,495,987
13584,209510,0,0,22,23,1,1,0,5.116666794,0,0,3,NA,NA,NA,629,549,1178
13585,221571,0,0,23,22,0,1,0,5.122222424,0,0,3,405,444,849,471,520,991
13587,244839,0,0,23,26,1,0,0,5.136111259,0,0,2,NA,489,NA,505,549,1054
13589,221571,0,0,23,22,1,0,0,5.141666889,0,0,3,400,423,823,487,538,1025
13590,221571,0,0,21,22,1,0,1,5.147222042,0,0,3,413,444,857,462,490,952
13593,221571,0,1,23,15,1,1,0,5.166666508,0,0,3,439,439,878,564,562,1126
13594,244755,1,1,16,12,1,0,1,5.233333111,0,0,1,424,559,983,507,572,1079
13596,225585,0,0,21,26,0,1,0,5.341666698,0,0,3,447,513,960,540,567,1107
13597,244727,0,1,21,18,0,0,1,5.283333302,0,0,2,443,478,921,544,553,1097
13598,244831,1,1,17,15,1,1,0,5.288888931,0,0,2,439,547,986,558,545,1103
13599,228606,0,0,25,22,0,0,1,5.11944437,0,0,3,434,528,962,527,627,1154
13600,228606,0,0,25,22,1,0,1,5.13055563,0,0,3,431,547,978,553,567,1120
13602,228606,1,1,16,14,0,1,1,5.136111259,0,0,3,418,513,931,536,562,1098
13603,244799,1,0,14,19,0,0,0,5.286110878,0,0,2,422,418,840,512,479,991
13604,228606,0,0,25,21,1,0,0,5.147222042,0,0,3,510,626,1136,564,502,1066
13607,228606,1,0,16,22,0,1,0,5.166666508,0,0,3,450,536,986,548,627,1175
13608,205490,1,1,15,17,0,0,1,5.594444275,0,0,1,436,473,909,492,535,1027
13609,231616,0,0,23,21,1,1,0,5.091666698,0,0,3,458,520,978,571,562,1133
13611,231616,0,0,21,21,0,1,0,5.102777958,0,0,3,458,547,1005,590,572,1162
13612,162184,1,1,12,14,1,1,0,5.141666889,0,0,3,431,520,951,651,567,1218
13613,231616,0,0,23,21,0,1,1,5.147222042,0,0,3,456,536,992,571,572,1143
13618,244723,1,1,17,15,0,0,1,5.277777672,0,0,1,437,506,943,494,545,1039
13619,264945,0,0,23,27,1,1,0,5.097222328,0,0,2,495,602,1097,604,601,1205
13620,244839,1,1,16,17,0,0,1,5.280555725,0,0,2,433,489,922,512,490,1002
13621,261927,1,1,16,17,1,1,0,5.108333111,0,0,3,400,423,823,448,449,897
13622,261927,1,1,16,17,1,1,0,5.122222424,0,0,3,627,576,1203,651,601,1252
13624,234628,0,0,24,21,1,1,0,5.613888741,0,0,3,527,506,1033,604,676,1280
13625,244755,0,1,20,12,1,0,1,5.294444561,0,0,1,421,449,870,514,557,1071
13626,164198,0,0,21,23,0,1,0,5.113888741,0,0,3,440,536,976,533,627,1160
13627,244727,0,0,21,21,0,0,0,5.302777767,0,0,2,440,500,940,527,557,1084
13628,244755,0,0,22,21,0,0,1,5.302777767,0,0,1,419,468,887,474,500,974
13629,244708,0,0,22,25,0,0,1,5.638888836,0,0,1,403,423,826,428,449,877
13630,218562,0,0,17,24,0,1,0,5.177777767,0,0,4,NA,NA,NA,463,488,951
13632,218562,1,1,14,14,1,1,0,5.183333397,0,0,4,443,547,990,NA,549,NA
13633,218562,1,1,14,13,1,1,NA,5.183333397,NA,0,4,443,484,927,NA,NA,NA
13635,244806,1,1,14,15,0,0,0,5.302777767,0,0,1,500,536,1036,629,562,1191
13636,244727,1,1,17,13,0,0,0,5.286110878,0,0,2,500,513,1013,579,553,1132
13637,244727,0,0,21,23,0,0,1,5.302777767,0,0,2,421,459,880,497,518,1015
13638,203457,0,0,19,23,1,1,0,5.633333206,0,1,3,463,473,936,564,529,1093
13639,161183,0,0,21,21,1,1,0,5.638888836,0,0,3,422,434,856,558,567,1125
13640,244755,1,1,16,15,0,0,0,5.313889027,0,0,1,411,536,947,485,500,985
13642,244799,0,0,21,22,1,0,0,5.324999809,0,0,2,397,459,856,478,545,1023
13643,244728,0,1,17,13,1,0,1,5.327777863,0,0,1,492,454,946,651,470,1121
13646,244801,0,0,24,24,1,1,0,5.091666698,0,0,2,425,513,938,485,538,1023
13647,244799,0,0,18,22,1,0,0,5.263888836,0,0,2,434,484,918,483,520,1003
13648,216536,0,0,23,22,0,1,0,5.555555344,0,0,3,476,520,996,564,553,1117
13651,244774,1,1,17,17,1,0,1,5.091666698,0,0,1,443,468,911,507,518,1025
13652,244755,0,0,20,21,1,0,1,5.313889027,0,0,1,390,418,808,459,490,949
13653,244801,0,0,24,25,1,1,0,5.094444275,0,0,2,538,626,1164,NA,584,NA
13654,203452,0,0,21,22,0,1,1,5.830555439,0,0,3,402,454,856,487,479,966
13657,244727,0,0,21,21,0,0,1,5.094444275,0,0,2,443,506,949,540,578,1118
13658,244806,0,0,26,22,1,0,1,5.288888931,0,0,1,455,494,949,472,532,1004
13659,205492,1,1,16,18,1,0,1,5.663888931,0,1,2,474,506,980,468,500,968
13660,244708,0,0,22,25,1,0,1,5.099999905,0,0,1,422,434,856,530,553,1083
13661,244776,1,1,17,17,1,0,1,5.291666508,0,0,1,440,449,889,497,505,1002
13662,244746,0,0,19,26,1,0,1,5.294444561,0,0,1,434,473,907,426,470,896
13666,244736,0,0,19,22,1,0,1,5.305555344,0,0,1,456,520,976,478,526,1004
13667,244736,0,0,19,22,1,0,1,5.305555344,0,0,1,467,528,995,499,535,1034
13668,244746,1,1,16,15,0,0,1,5.305555344,0,0,1,451,506,957,564,601,1165
13669,244697,0,0,26,22,0,0,1,5.308333397,0,0,1,NA,449,NA,495,529,1024
13671,205492,0,0,23,29,0,0,1,5.683333397,0,0,2,430,478,908,488,518,1006
13674,244839,1,1,16,17,1,0,0,5.108333111,0,0,2,439,576,1015,564,592,1156
13675,244801,0,0,24,25,0,1,0,5.108333111,0,0,2,474,513,987,536,549,1085
13676,244780,0,0,23,19,0,0,1,5.311110973,0,0,1,445,520,965,462,497,959
13677,244839,0,0,21,22,1,0,1,5.313889027,0,0,2,427,494,921,466,495,961
13678,244755,1,1,16,15,1,0,1,5.313889027,0,0,1,407,494,901,474,500,974
13679,225585,0,0,22,26,1,1,0,5.638888836,0,0,3,428,484,912,474,486,960
13680,244697,1,1,15,16,1,0,0,5.111111164,0,0,1,440,434,874,516,510,1026
13681,244774,0,1,26,17,1,0,1,5.313889027,0,0,1,427,439,866,507,463,970
13682,244806,1,1,14,15,0,0,1,5.316666603,0,0,1,476,520,996,483,493,976
13683,244755,1,1,15,15,1,0,1,5.316666603,0,0,1,NA,NA,NA,426,479,905
13684,244774,0,0,26,24,1,0,1,5.111111164,0,0,1,382,444,826,468,474,942
13685,244708,0,0,22,24,0,0,1,5.319444656,0,0,1,461,528,989,536,545,1081
13686,244708,1,1,16,16,0,0,1,5.319444656,0,0,1,461,528,989,553,578,1131
13692,205490,0,0,24,24,0,0,1,5.702777863,0,0,1,397,405,802,497,535,1032
13695,205491,0,0,22,18,0,1,0,5.705555439,0,0,2,421,454,875,524,512,1036
13696,244697,0,0,27,20,0,0,1,5.116666794,0,0,1,437,513,950,533,557,1090
13703,244839,1,1,16,17,1,0,1,5.344444275,0,0,2,434,489,923,487,502,989
13704,244697,0,0,26,21,0,0,1,5.352777958,0,0,1,NA,473,NA,571,NA,NA
13712,209510,0,0,24,24,0,1,0,5.13055563,0,0,3,461,528,989,651,572,1223
13713,244697,1,1,15,17,1,0,1,5.133333206,0,0,1,442,494,936,497,542,1039
13714,128079,0,0,21,23,1,1,0,5.741666794,0,0,3,402,478,880,485,512,997
13715,244774,0,0,26,24,0,0,0,5.336111069,0,0,1,456,506,962,553,532,1085
13718,244780,1,1,17,17,1,0,0,5.133333206,0,0,1,478,520,998,456,495,951
13719,128079,0,1,21,16,0,1,0,5.747222424,0,0,3,428,489,917,564,549,1113
13721,257905,0,0,21,22,1,1,0,5.75,0,0,4,455,454,909,512,557,1069
13724,244839,0,0,23,22,0,0,0,5.144444466,0,0,2,468,520,988,564,529,1093
13725,244755,0,0,22,21,1,0,1,5.363888741,0,0,1,440,528,968,482,461,943
13726,244708,0,0,22,25,1,0,1,5.336111069,0,0,1,439,513,952,530,572,1102
13727,159171,0,0,27,23,1,1,0,5.147222042,0,0,3,434,513,947,456,542,998
13728,244755,0,0,22,21,0,0,1,5.349999905,0,0,1,451,528,979,544,557,1101
13729,244780,0,1,23,18,0,0,1,5.266666889,0,0,1,500,602,1102,564,523,1087
13730,244764,1,1,13,12,0,0,1,5.150000095,0,0,1,465,602,1067,604,627,1231
13731,244839,0,0,23,22,0,0,0,5.36944437,0,0,2,474,602,1076,527,518,1045
13732,244764,0,0,21,16,1,0,1,5.150000095,0,0,1,450,489,939,604,553,1157
13734,261927,0,0,23,21,0,1,0,5.680555344,0,0,3,NA,NA,NA,509,507,1016
13735,244755,0,0,22,21,1,0,0,5.152777672,0,0,1,431,484,915,512,510,1022
13737,244736,0,0,19,24,1,0,1,5.677777767,0,0,1,437,463,900,441,484,925
13738,244796,0,0,15,24,1,0,1,5.347222328,0,0,1,414,473,887,483,532,1015
13739,244806,1,1,14,15,1,0,1,5.347222328,0,0,1,442,520,962,474,549,1023
13740,208503,0,0,23,20,0,1,0,5.150000095,0,0,3,430,449,879,507,526,1033
13741,244736,0,1,21,15,1,0,1,5.349999905,0,0,1,NA,NA,NA,NA,NA,NA
13742,244774,1,1,16,17,0,0,1,5.158333302,0,0,1,408,449,857,441,461,902
13743,244697,0,0,27,20,1,0,1,5.352777958,0,0,1,411,478,889,477,523,1000
13744,205491,0,0,22,22,1,1,0,5.808333397,0,0,2,403,463,866,514,532,1046
13745,244697,0,0,26,20,1,0,0,5.352777958,0,0,1,390,434,824,459,532,991
13746,259915,0,1,26,14,0,1,0,5.155555725,0,0,3,545,520,1065,629,545,1174
13747,259915,0,0,26,24,0,1,0,5.141666889,0,0,3,403,439,842,527,529,1056
13748,244806,0,0,25,22,0,0,1,5.383333206,0,0,1,448,520,968,492,486,978
13750,244774,0,0,26,23,1,0,1,5.161110878,0,0,1,418,473,891,NA,468,NA
13751,193422,1,1,16,18,0,1,0,5.197222233,0,0,3,458,520,978,530,584,1114
13752,244745,0,0,27,18,0,1,0,5.349999905,0,0,2,605,626,1231,NA,601,NA
13756,259915,0,1,24,14,1,1,1,5.227777958,0,0,3,424,439,863,442,481,923
13757,244776,0,0,22,22,1,0,1,5.166666508,0,0,1,NA,NA,NA,444,526,970
13758,259915,1,1,14,14,1,1,1,5.199999809,0,0,3,437,500,937,604,627,1231
13761,259915,0,0,24,24,0,1,0,5.205555439,0,0,3,NA,NA,NA,579,549,1128
13765,205490,0,0,24,24,1,0,1,5.824999809,0,0,1,403,399,802,507,486,993
13770,128079,0,0,21,20,0,1,0,5.086111069,0,0,3,487,513,1000,651,584,1235
13771,257905,0,0,21,22,0,1,0,5.088889122,0,0,4,455,489,944,571,584,1155
13772,244799,0,0,18,20,0,0,0,5.394444466,0,0,2,428,429,857,503,518,1021
13773,193422,0,0,20,25,0,1,0,5.105555534,0,0,3,440,478,918,512,542,1054
13774,205488,0,1,24,15,0,1,1,5.844444275,0,1,2,455,559,1014,590,612,1202
13775,189378,0,0,20,23,1,1,0,5.138888836,0,0,3,425,506,931,651,553,1204
13776,216536,0,0,22,23,1,1,0,5.152777672,0,0,3,402,439,841,558,538,1096
13777,205492,0,0,23,29,1,0,1,5.766666889,0,0,2,410,468,878,463,497,960
13778,216536,0,0,22,21,0,1,0,5.125,0,0,3,450,528,978,544,553,1097
13779,244806,0,0,27,22,1,0,1,5.391666889,0,0,1,474,520,994,466,NA,NA
13781,257905,0,0,21,22,0,1,0,5.099999905,0,0,4,474,513,987,604,612,1216
13782,257905,1,1,13,15,0,1,0,5.099999905,0,0,4,472,506,978,509,592,1101
13783,244796,0,0,15,24,0,0,1,5.383333206,0,0,1,468,489,957,492,532,1024
13784,257899,0,0,25,22,0,1,0,5.102777958,0,0,3,456,484,940,553,532,1085
13785,244801,1,1,16,17,0,0,0,5.383333206,0,0,2,422,478,900,501,510,1011
13787,253888,0,0,17,23,1,1,1,5.11944437,0,0,3,411,489,900,465,545,1010
13789,257905,0,0,21,22,1,1,0,5.122222424,0,0,4,439,459,898,540,529,1069
13791,257899,0,0,23,22,0,1,1,5.133333206,0,0,3,388,423,811,NA,461,NA
13792,253888,0,0,18,20,1,1,0,5.141666889,0,0,3,413,473,886,548,542,1090
13793,244831,0,0,22,24,1,0,1,5.311110973,0,0,2,437,528,965,571,584,1155
13795,193423,1,1,16,14,1,1,1,5.186110973,0,0,3,434,513,947,530,515,1045
13797,261927,1,1,16,17,0,1,0,5.122222424,0,0,3,405,434,839,505,470,975
13798,261927,0,0,23,21,0,1,0,5.122222424,0,0,3,476,576,1052,604,584,1188
13799,261927,0,0,24,21,0,1,0,5.136111259,0,0,3,460,559,1019,629,578,1207
13801,221571,0,0,23,23,0,0,0,5.13055563,0,0,3,407,439,846,501,502,1003
13802,221574,0,0,19,22,0,1,0,5.133333206,0,0,3,408,478,886,540,526,1066
13803,244708,1,1,16,15,0,0,1,5.36944437,0,0,1,465,494,959,536,490,1026
13804,244839,1,0,15,20,0,0,1,5.375,0,0,2,427,478,905,494,500,994
13806,216536,0,0,23,24,1,1,0,5.125,0,0,3,413,463,876,480,505,985
13809,244831,0,0,27,24,1,0,1,5.377777576,0,0,2,428,489,917,507,472,979
13810,244755,0,0,22,23,0,0,1,5.383333206,0,0,1,492,478,970,629,542,1171
13813,244801,0,0,24,25,1,1,0,5.427777767,0,0,2,448,473,921,544,532,1076
13814,264945,0,0,23,26,0,1,0,5.661110878,0,0,2,453,547,1000,571,532,1103
13815,244723,0,0,25,26,1,0,1,5.741666794,0,0,1,413,449,862,475,523,998
13816,112038,0,1,19,17,1,1,1,5.227777958,0,0,4,410,468,878,477,553,1030
13818,130085,0,0,22,24,1,1,0,5.172222137,0,0,2,425,473,898,564,567,1131
13819,128076,0,1,24,14,1,1,0,5.183333397,0,0,2,NA,NA,NA,512,562,1074
13820,244801,1,1,16,17,1,0,0,5.413888931,0,0,2,411,439,850,462,470,932
13821,130085,0,0,22,24,1,1,0,5.208333492,0,0,2,451,528,979,629,553,1182
13826,244780,0,1,23,18,0,0,1,5.269444466,0,0,1,495,576,1071,501,557,1058
13827,257899,0,0,25,23,0,1,1,5.688889027,0,1,3,430,459,889,514,545,1059
13828,244755,1,1,16,15,1,0,1,5.397222042,0,0,1,433,520,953,454,NA,NA
13829,244723,0,0,26,26,1,0,1,5.397222042,0,0,1,443,494,937,448,468,916
13830,244831,1,1,17,15,0,1,1,5.400000095,0,0,2,430,520,950,492,538,1030
13831,244745,0,0,28,24,0,0,1,5.400000095,0,0,2,437,520,957,527,523,1050
13833,244801,0,0,24,25,0,1,0,5.333333492,0,0,2,436,506,942,477,493,970
13835,244831,0,0,22,24,1,1,1,5.427777767,0,0,2,443,468,911,544,507,1051
13836,244831,0,1,27,17,0,1,1,5.436110973,0,0,2,NA,NA,NA,492,520,1012
13837,257905,1,1,12,15,1,1,0,5.816666603,0,0,4,487,506,993,590,567,1157
13838,244780,0,0,23,25,0,0,1,5.405555725,0,0,1,443,536,979,475,502,977
13839,161176,1,1,17,17,1,1,0,5.180555344,0,0,3,413,463,876,530,535,1065
13840,161183,0,0,21,23,1,1,1,5.224999905,0,0,3,419,454,873,465,500,965
13841,161183,0,0,22,23,1,1,1,5.227777958,0,0,3,487,536,1023,651,592,1243
13842,161183,1,1,14,14,0,0,1,5.233333111,0,0,3,437,484,921,571,545,1116
13843,162184,1,1,12,14,1,1,0,5.216666698,0,0,3,487,602,1089,651,592,1243
13846,203457,0,0,16,23,0,1,0,5.241666794,0,1,3,451,528,979,571,567,1138
13847,244839,0,1,23,17,0,0,0,5.416666508,0,0,2,408,500,908,527,592,1119
13848,244806,0,0,25,22,0,0,1,5.416666508,0,0,1,465,506,971,450,486,936
13853,244723,0,0,26,23,0,0,1,5.416666508,0,0,1,430,500,930,451,488,939
13854,244746,1,1,16,15,0,0,1,5.416666508,0,0,1,472,559,1031,558,549,1107
13855,164198,1,1,13,13,1,1,0,5.219444275,0,0,3,447,500,947,512,578,1090
13857,164198,0,0,21,24,1,1,0,5.180555344,0,0,3,418,454,872,447,481,928
13858,164198,0,0,21,23,0,1,0,5.211111069,0,0,3,500,602,1102,533,520,1053
13859,244831,1,1,17,14,1,0,0,5.38055563,0,0,2,418,468,886,533,505,1038
13860,176329,1,1,14,15,0,1,0,5.169444561,0,0,3,433,478,911,501,562,1063
13861,168214,0,0,23,23,0,1,0,5.186110973,0,0,3,451,506,957,604,535,1139
13862,168214,1,1,14,17,1,1,0,5.186110973,0,0,3,450,547,997,629,653,1282
13863,168211,0,0,24,30,0,1,1,5.188889027,0,0,3,450,500,950,NA,510,NA
13865,168214,0,0,22,25,1,1,0,5.202777863,0,0,3,455,494,949,571,549,1120
13866,168214,0,0,23,25,0,1,0,5.202777863,0,0,3,455,520,975,604,557,1161
13867,168211,1,1,16,19,0,1,1,5.175000191,0,0,3,422,459,881,NA,545,NA
13868,168211,0,0,24,30,0,1,1,5.205555439,0,0,3,445,536,981,NA,538,NA
13869,168211,0,0,24,29,1,1,1,5.208333492,0,0,3,440,494,934,NA,512,NA
13870,168211,0,0,24,30,1,1,1,5.219444275,0,0,3,425,500,925,NA,NA,NA
13872,123056,0,0,24,25,1,1,0,5.224999905,0,0,3,425,454,879,454,493,947
13873,123056,1,1,17,19,0,1,1,5.236111164,0,0,3,450,513,963,519,562,1081
13874,189378,1,1,15,15,0,1,1,5.241666794,0,0,3,437,468,905,490,562,1052
13876,168214,0,0,22,25,0,1,0,5.141666889,0,0,3,468,489,957,579,529,1108
13877,168211,1,1,16,19,1,1,1,5.141666889,0,1,3,407,484,891,NA,488,NA
13878,168211,1,1,16,17,1,1,1,5.152777672,0,0,3,447,547,994,NA,612,NA
13882,169229,0,0,25,21,1,1,1,5.172222137,0,0,2,545,513,1058,651,572,1223
13884,244755,0,0,22,23,1,0,1,5.438889027,0,0,1,460,528,988,530,532,1062
13887,264945,0,0,22,26,0,1,0,5.175000191,0,0,2,461,513,974,564,584,1148
13888,244801,0,0,24,25,0,0,0,5.441666603,0,0,2,388,439,827,471,479,950
13889,264945,1,1,15,17,1,1,0,5.177777767,0,0,2,414,513,927,459,553,1012
13890,264945,0,0,24,27,1,1,0,5.177777767,0,0,2,443,489,932,590,538,1128
13895,244780,0,0,23,25,0,0,1,5.422222137,0,0,1,461,626,1087,444,468,912
13896,244728,1,1,17,13,1,0,1,5.422222137,0,0,1,428,473,901,548,578,1126
13898,221574,1,1,13,13,0,1,0,5.186110973,0,0,3,424,444,868,488,518,1006
13900,244780,0,0,23,25,0,0,1,5.425000191,0,0,1,425,559,984,412,449,861
13901,244806,0,0,26,23,0,0,1,5.425000191,0,0,1,450,439,889,NA,557,NA
13905,261927,0,0,24,21,0,1,0,5.188889027,0,0,3,440,559,999,590,592,1182
13906,169219,0,0,22,21,0,1,0,5.194444656,0,0,2,430,489,919,478,505,983
13908,264945,0,0,23,26,0,1,0,5.197222233,0,0,2,448,500,948,507,532,1039
13911,244745,1,1,15,18,0,1,0,5.430555344,0,0,2,447,500,947,487,497,984
13913,169229,1,1,17,16,1,1,0,5.199999809,0,0,2,468,468,936,536,572,1108
13915,169219,0,1,22,17,0,1,0,5.202777863,0,0,2,468,547,1015,553,572,1125
13917,244780,0,0,23,25,0,0,1,5.441666603,0,0,1,545,626,1171,530,535,1065
13919,169280,0,0,21,25,1,1,0,5.208333492,0,0,2,442,468,910,475,505,980
13921,262937,1,1,14,16,0,1,0,5.208333492,0,0,2,442,520,962,507,545,1052
13922,244799,1,1,14,16,1,0,1,5.455555439,0,0,2,433,473,906,544,592,1136
13924,169280,1,1,15,17,1,1,0,5.211111069,0,0,2,453,500,953,478,542,1020
13925,244755,0,0,22,21,0,0,1,5.436110973,0,0,1,448,494,942,521,518,1039
13928,244774,0,0,26,23,1,0,1,5.438889027,0,0,1,414,444,858,426,465,891
13931,244774,0,0,22,26,1,0,1,5.438889027,0,0,1,407,444,851,428,472,900
13932,169231,0,0,23,19,1,0,0,5.213889122,0,0,1,433,478,911,530,562,1092
13934,262937,0,0,22,23,1,1,0,5.216666698,0,0,2,538,536,1074,553,562,1115
13935,244723,0,0,25,23,1,0,1,5.441666603,0,0,1,390,423,813,433,465,898
13936,209510,0,0,21,23,1,1,0,5.216666698,0,0,3,428,473,901,519,578,1097
13937,244764,0,0,21,19,0,0,1,5.441666603,0,0,1,425,449,874,487,526,1013
13938,244796,0,0,19,24,0,0,1,5.441666603,0,0,1,410,434,844,454,500,954
13939,225585,0,0,21,26,0,1,0,5.216666698,0,0,3,487,576,1063,564,612,1176
13940,201449,0,0,21,26,1,1,1,5.269444466,0,0,3,433,559,992,507,578,1085
13942,244776,1,1,15,17,0,0,1,5.447222233,0,0,1,390,392,782,448,484,932
